ViewYN,PoolPrivateYN,ListingKey,CloseDate,ClosePrice,Latitude,Longitude,UnparsedAddress,LivingArea,DaysOnMarket,AssociationFeeFrequency,ListingKeyNumeric,MLSAreaMajor,ElementarySchool,AttachedGarageYN,ParkingTotal,SubdivisionName,YearBuilt,StreetNumberNumeric,ListingId,BathroomsTotalInteger,BedroomsTotal,ContractStatusChangeDate,PurchaseContractDate,ListingContractDate,MiddleOrJuniorSchool,FireplaceYN,Stories,HighSchool,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,PostalCode,AssociationFee,LotSizeSquareFeet,ViewYN_was_missing,PoolPrivateYN_was_missing,AttachedGarageYN_was_missing,YearBuilt_was_missing,StreetNumberNumeric_was_missing,FireplaceYN_was_missing,NewConstructionYN_was_missing,GarageSpaces_was_missing,AssociationFee_was_missing,"Flooring_,",Flooring_B,Flooring_C,Flooring_L,Flooring_R,Flooring_S,Flooring_T,Flooring_U,Flooring_V,Flooring_W,Flooring_a,Flooring_b,Flooring_c,Flooring_d,Flooring_e,Flooring_i,Flooring_k,Flooring_l,Flooring_m,Flooring_n,Flooring_o,Flooring_p,Flooring_r,Flooring_s,Flooring_t,Flooring_w,Flooring_y,"Levels_,",Levels_M,Levels_O,Levels_S,Levels_T,Levels_e,Levels_h,Levels_i,Levels_l,Levels_n,Levels_o,Levels_p,Levels_r,Levels_t,Levels_u,Levels_w,CountyOrParish_Butte,CountyOrParish_Calaveras,CountyOrParish_Clark,CountyOrParish_Colusa,CountyOrParish_Contra Costa,CountyOrParish_El Dorado,CountyOrParish_Fresno,CountyOrParish_Glenn,CountyOrParish_Humboldt,CountyOrParish_Imperial,CountyOrParish_Inyo,CountyOrParish_Kern,CountyOrParish_Kings,CountyOrParish_Lake,CountyOrParish_Lassen,CountyOrParish_Los Angeles,CountyOrParish_Madera,CountyOrParish_Mariposa,CountyOrParish_Mendocino,CountyOrParish_Merced,CountyOrParish_Modoc,CountyOrParish_Monterey,CountyOrParish_Napa,CountyOrParish_Nevada,CountyOrParish_Orange,CountyOrParish_Other,CountyOrParish_Other State,CountyOrParish_Placer,CountyOrParish_Plumas,CountyOrParish_Riverside,CountyOrParish_Sacramento,CountyOrParish_San Benito,CountyOrParish_San Bernardino,CountyOrParish_San Diego,CountyOrParish_San Francisco,CountyOrParish_San Joaquin,CountyOrParish_San Luis Obispo,CountyOrParish_San Mateo,CountyOrParish_Santa Barbara,CountyOrParish_Santa Clara,CountyOrParish_Santa Cruz,CountyOrParish_Shasta,CountyOrParish_Sierra,CountyOrParish_Siskiyou,CountyOrParish_Solano,CountyOrParish_Sonoma,CountyOrParish_Stanislaus,CountyOrParish_Sutter,CountyOrParish_Tehama,CountyOrParish_Tulare,CountyOrParish_Tuolumne,CountyOrParish_Ventura,CountyOrParish_Yolo,CountyOrParish_Yuba,StateOrProvince_CA,StateOrProvince_FL,City_Adelanto,City_Alhambra,City_Aliso Viejo,City_Anaheim,City_Anaheim Hills,City_Apple Valley,City_Arcadia,City_Arroyo Grande,City_Atascadero,City_Atwater,City_Azusa,City_Bakersfield,City_Baldwin Park,City_Banning,City_Barstow,City_Beaumont,City_Bellflower,City_Big Bear City,City_Big Bear Lake,City_Brea,City_Buena Park,City_Burbank,City_Calabasas,City_California City,City_Camarillo,City_Canyon Country,City_Canyon Lake,City_Carlsbad,City_Carson,City_Castaic,City_Cerritos,City_Chatsworth,City_Chico,City_Chino,City_Chino Hills,City_Chula Vista,City_Claremont,City_Clovis,City_Colton,City_Compton,City_Corona,City_Costa Mesa,City_Coto de Caza,City_Covina,City_Crestline,City_Cypress,City_Dana Point,City_Desert Hot Springs,City_Diamond Bar,City_Downey,City_Eastvale,City_El Cajon,City_El Monte,City_Encinitas,City_Encino,City_Escondido,City_Fallbrook,City_Fontana,City_Fountain Valley,City_Fresno,City_Fullerton,City_Garden Grove,City_Gardena,City_Glendale,City_Glendora,City_Granada Hills,City_Grover Beach,City_Hacienda Heights,City_Hawthorne,City_Helendale,City_Hemet,City_Hesperia,City_Highland,City_Huntington Beach,City_Indio,City_Inglewood,City_Irvine,City_Joshua Tree,City_Jurupa Valley,City_Kelseyville,City_La Habra,City_La Mirada,City_La Puente,City_La Quinta,City_La Verne,City_Ladera Ranch,City_Laguna Beach,City_Laguna Hills,City_Laguna Niguel,City_Lake Arrowhead,City_Lake Elsinore,City_Lake Forest,City_Lakewood,City_Lancaster,City_Loma Linda,City_Lompoc,City_Long Beach,City_Los Angeles,City_Los Osos,City_Madera,City_Manhattan Beach,City_Menifee,City_Merced,City_Mission Viejo,City_Monrovia,City_Montclair,City_Montebello,City_Monterey Park,City_Moreno Valley,City_Morro Bay,City_Murrieta,City_Newhall,City_Newport Beach,City_Nipomo,City_Norco,City_North Hills,City_North Hollywood,City_North Tustin,City_Northridge,City_Norwalk,City_Oceanside,City_Ontario,City_Orange,City_Oroville,City_Other,City_Oxnard,City_Pacoima,City_Palm Desert,City_Palm Springs,City_Palmdale,City_Palos Verdes Estates,City_Paradise,City_Pasadena,City_Paso Robles,City_Perris,City_Phelan,City_Pico Rivera,City_Placentia,City_Pomona,City_Porter Ranch,City_Rancho Cucamonga,City_Rancho Mission Viejo,City_Rancho Palos Verdes,City_Rancho Santa Margarita,City_Redlands,City_Redondo Beach,City_Reseda,City_Rialto,City_Riverside,City_Rosamond,City_Rosemead,City_Rowland Heights,City_Running Springs,City_San Bernardino,City_San Clemente,City_San Diego,City_San Dimas,City_San Fernando,City_San Gabriel,City_San Jacinto,City_San Juan Capistrano,City_San Luis Obispo,City_San Marcos,City_San Pedro,City_Santa Ana,City_Santa Maria,City_Saugus,City_Seal Beach,City_Sherman Oaks,City_Simi Valley,City_South Gate,City_Stevenson Ranch,City_Sunland,City_Sylmar,City_Tarzana,City_Tehachapi,City_Temecula,City_Temple City,City_Thousand Oaks,City_Torrance,City_Tujunga,City_Tustin,City_Upland,City_Valencia,City_Van Nuys,City_Ventura,City_Victorville,City_Vista,City_Walnut,City_West Covina,City_West Hills,City_Westminster,City_Whittier,City_Wildomar,City_Winchester,City_Winnetka,City_Woodland Hills,City_Yorba Linda,City_Yucaipa,City_Yucca Valley
1,0,1112542963,2025-05-30,450000.0,34.217378000000004,-117.119449,31347 Oakleaf Drive,-0.2546893079889232,-0.7497639553193511,0,1112542963,288 - Running Springs,Charles Hoffman,0,2.0,Upper Rowco (UPRW),1965.0,31347.0,OC25098281,3.0,3.0,2025-05-30,2025-05-09,2025-05-02,Mary Putnam,1,2.0,Rim Of The World,1.0,0,2.0,Rim of the World,92382,-0.36393308206112124,-0.2448621025149958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1112542917,2025-05-28,1600000.0,34.190446,-118.233259,2955 Hermosita Drive,-0.42260417698462094,-0.7728067202410855,0,1112542917,699 - Not Defined,Unknown,0,2.0,Unknown,1940.0,2955.0,PW25097849,3.0,3.0,2025-05-28,2025-05-08,2025-05-02,Unknown,0,1.0,Unknown,3.0,0,2.0,Glendale Unified,91208,-0.36393308206112124,-0.1439195790173178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1112540430,2025-05-22,202000.0,33.967863,-116.947279,10561 Overland Trail,-0.6191556903051664,-0.7497639553193511,1,1112540430,263 - Banning/Beaumont/Cherry Valley,Unknown,0,2.0,HSV,1972.0,10561.0,IV25097551,2.0,2.0,2025-05-22,2025-05-08,2025-05-01,Unknown,0,1.0,Beaumont,2.0,0,0.0,Beaumont,92223,0.7153758570667585,-0.3407475449538157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1112539103,2025-05-30,1100000.0,33.792621999999994,-118.126561,5449 E Fairbrook Street,-0.5072124443080346,-0.7497639553193511,0,1112539103,"34 - Los Altos, X-100",Bixby,1,3.0,Los Altos/South of Fwy (LSF),1947.0,5449.0,OC25098175,2.0,3.0,2025-05-30,2025-05-08,2025-05-02,Stanford,1,1.0,Wilson,3.0,0,1.0,Long Beach Unified,90815,-0.36393308206112124,-0.2998927011239863,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1112538454,2025-05-22,1095000.0,33.122366,-117.20453899999998,1440 La Linda Dr,-0.5892173803291892,-0.6115073657889447,1,1112538454,92078 - San Marcos,Unknown,1,4.0,Lake San Marcos,1965.0,1440.0,OC25096246,2.0,2.0,2025-05-22,2025-05-15,2025-04-18,Unknown,1,1.0,San Marcos,2.0,0,2.0,San Marcos Unified,92078,0.9545409060780501,-0.3683026637942075,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1112538363,2025-05-23,625000.0,33.756054,-116.749093,52300 Sylvan Way,-0.45514581826285694,-0.7267211903976167,0,1112538363,222 - Idyllwild,Unknown,0,3.0,Unknown,1960.0,52300.0,SW25098151,2.0,3.0,2025-05-23,2025-05-09,2025-05-01,Unknown,1,1.0,Unknown,3.0,0,3.0,Hemet Unified,92549,-0.36393308206112124,0.12757001672515494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1112535656,2025-05-29,360000.0,33.696493,-117.185977,29661 Thornhill Drive,-1.0643253429914348,-0.8188922500845544,1,1112535656,699 - Not Defined,Unknown,1,2.0,Unknown,1964.0,29661.0,CV25098018,1.0,2.0,2025-05-29,2025-05-05,2025-04-30,Unknown,0,1.0,Unknown,2.0,0,1.0,Menifee Union,92586,-0.1492977816663724,-0.27138191342207807,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1112535011,2025-05-28,1133000.0,35.251518,-120.638976,931 Cyclamen,-0.833930522741524,-0.79584948516282,1,1112535011,SLO - San Luis Obispo,Unknown,1,4.0,San Luis Obispo(380),1985.0,931.0,NS25094559,2.0,3.0,2025-05-28,2025-05-06,2025-04-15,Unknown,1,1.0,Unknown,3.0,0,2.0,San Luis Coastal Unified,93401,-0.17382753028291512,-0.2913315009062345,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1112534821,2025-05-28,1645000.0,33.874852000000004,-117.82202,17942 Sun Knoll Drive,0.2269269829289696,-0.79584948516282,0,1112534821,85 - Yorba Linda,Unknown,1,7.0,Unknown,1973.0,17942.0,NDP2504352,2.0,3.0,2025-05-28,2025-05-06,2025-05-02,Unknown,1,1.0,Unknown,3.0,0,3.0,Placentia-Yorba Linda Unified,92886,-0.36393308206112124,0.18518888516741924,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,1112534314,2025-05-21,525000.0,34.113103,-117.370916,121 W Morgan Street,-1.0434986925733638,-0.8188922500845544,0,1112534314,272 - Rialto,Unknown,0,1.0,Unknown,1954.0,121.0,CV25097940,1.0,3.0,2025-05-21,2025-05-05,2025-05-02,Unknown,1,1.0,Unknown,3.0,0,1.0,Rialto Unified,92376,-0.36393308206112124,-0.25282600969429975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
